study_a,study_b,var_name_a,var_name_b,similarity_score
gissi-hf,aachen-hf,f99_daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,f8_lalt,alt,0.6666666666666667
gissi-hf,aachen-hf,creatin,creatinine,1.0
gissi-hf,aachen-hf,f12_altace,ace,0.75
gissi-hf,aachen-hf,f12_altace,ace_dd,0.75
gissi-hf,aachen-hf,f13_daltace,ace,0.75
gissi-hf,aachen-hf,f13_daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,v5_datavis,date,1.0
gissi-hf,aachen-hf,v4_datavis,date,1.0
gissi-hf,aachen-hf,f5_coletot,tchol,1.0
gissi-hf,aachen-hf,f7_trigli,triglyceride,1.0
gissi-hf,aachen-hf,f3_trigli,triglyceride,1.0
gissi-hf,aachen-hf,f10_lalt,alt,0.6666666666666667
gissi-hf,aachen-hf,prebpco,historycopd,1.0
gissi-hf,aachen-hf,f99_altrobb,bb,0.75
gissi-hf,aachen-hf,f99_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f99_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,f7_altace,ace,0.75
gissi-hf,aachen-hf,f7_altace,ace_dd,0.75
gissi-hf,aachen-hf,f3_pas,sbp,1.0
gissi-hf,aachen-hf,f3_nyha,nyha,1.0
gissi-hf,aachen-hf,f6_colehdl,hdlc,1.0
gissi-hf,aachen-hf,f14_daltace,ace,0.75
gissi-hf,aachen-hf,f14_daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,f6_creatin,creatinine,1.0
gissi-hf,aachen-hf,desaltbb,bb,0.75
gissi-hf,aachen-hf,desaltbb,bbdose,0.75
gissi-hf,aachen-hf,desaltbb,bb_dd,0.75
gissi-hf,aachen-hf,prepace,pacemakericd,1.0
gissi-hf,aachen-hf,f10_ualt,alt,0.6666666666666667
gissi-hf,aachen-hf,annodia,hf.first.diagnosed,1.0
gissi-hf,aachen-hf,annodia,lvef_cat,0.75
gissi-hf,aachen-hf,metofe,lvef,0.75
gissi-hf,aachen-hf,f3_valfe,lvef,1.0
gissi-hf,aachen-hf,f5_alt,alt,0.888888888888889
gissi-hf,aachen-hf,f6_nyha,nyha,1.0
gissi-hf,aachen-hf,f3_datamisu,date,1.0
gissi-hf,aachen-hf,f9_dosaltbb,bb,0.75
gissi-hf,aachen-hf,f9_dosaltbb,bbdose,0.6666666666666667
gissi-hf,aachen-hf,f9_dosaltbb,bb_dd,0.888888888888889
gissi-hf,aachen-hf,f12_creatin,creatinine,1.0
gissi-hf,aachen-hf,f7_desaltac,ace,0.875
gissi-hf,aachen-hf,f7_desaltac,ace_dd,0.75
gissi-hf,aachen-hf,f7_desaltbb,bb,0.75
gissi-hf,aachen-hf,f7_desaltbb,bbdose,0.75
gissi-hf,aachen-hf,f7_desaltbb,bb_dd,0.75
gissi-hf,aachen-hf,uast,ast,0.6666666666666667
gissi-hf,aachen-hf,f99_desaltbb,bb,0.75
gissi-hf,aachen-hf,f99_desaltbb,bbdose,0.75
gissi-hf,aachen-hf,f99_desaltbb,bb_dd,0.75
gissi-hf,aachen-hf,f3_metofe,lvef,0.75
gissi-hf,aachen-hf,f5_ualt,alt,0.6666666666666667
gissi-hf,aachen-hf,f9_desaltbb,bb,0.75
gissi-hf,aachen-hf,f9_desaltbb,bbdose,0.75
gissi-hf,aachen-hf,f9_desaltbb,bb_dd,0.75
gissi-hf,aachen-hf,f4_nyha,nyha,1.0
gissi-hf,aachen-hf,f12_pad,dbp,1.0
gissi-hf,aachen-hf,f10_altrobb,bb,0.75
gissi-hf,aachen-hf,f10_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f10_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,f5_flutter,atrialfibrillation,1.0
gissi-hf,aachen-hf,f6_altrobb,bb,0.75
gissi-hf,aachen-hf,f6_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f6_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,v6_datavis,date,1.0
gissi-hf,aachen-hf,dosaltbb,bb,0.75
gissi-hf,aachen-hf,dosaltbb,bbdose,0.6666666666666667
gissi-hf,aachen-hf,dosaltbb,bb_dd,0.888888888888889
gissi-hf,aachen-hf,f3_pesoatt,weight,1.0
gissi-hf,aachen-hf,v1_nt_probnp,nt.pro.bnp,1.0
gissi-hf,aachen-hf,f10_last,ast,0.6666666666666667
gissi-hf,aachen-hf,f12_desaltbb,bb,0.75
gissi-hf,aachen-hf,f12_desaltbb,bbdose,0.75
gissi-hf,aachen-hf,f12_desaltbb,bb_dd,0.75
gissi-hf,aachen-hf,pad,dbp,1.0
gissi-hf,aachen-hf,f5_creatin,creatinine,1.0
gissi-hf,aachen-hf,prediab,diabetes,1.0
gissi-hf,aachen-hf,daltace,ace,0.75
gissi-hf,aachen-hf,daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,f12_desaltac,ace,0.875
gissi-hf,aachen-hf,f12_desaltac,ace_dd,0.75
gissi-hf,aachen-hf,descausc,hf.first.diagnosed,0.75
gissi-hf,aachen-hf,descausc,lvef_cat,0.8333333333333334
gissi-hf,aachen-hf,f14_coleldl,ldlc,1.0
gissi-hf,aachen-hf,f14_lalt,alt,0.6666666666666667
gissi-hf,aachen-hf,f10_trigli,triglyceride,1.0
gissi-hf,aachen-hf,f5_altrobb,bb,0.75
gissi-hf,aachen-hf,f5_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f5_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,ast,ast,0.888888888888889
gissi-hf,aachen-hf,f6_ualt,alt,0.6666666666666667
gissi-hf,aachen-hf,f7_pesoatt,weight,1.0
gissi-hf,aachen-hf,f7_edemperi,edema,1.0
gissi-hf,aachen-hf,f10_hbglico,hba1c,1.0
gissi-hf,aachen-hf,v10_datavis,date,1.0
gissi-hf,aachen-hf,f4_desaltac,ace,0.875
gissi-hf,aachen-hf,f4_desaltac,ace_dd,0.75
gissi-hf,aachen-hf,f11_altrobb,bb,0.75
gissi-hf,aachen-hf,f11_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f11_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,f6_dosaltbb,bb,0.75
gissi-hf,aachen-hf,f6_dosaltbb,bbdose,0.6666666666666667
gissi-hf,aachen-hf,f6_dosaltbb,bb_dd,0.888888888888889
gissi-hf,aachen-hf,f7_last,ast,0.6666666666666667
gissi-hf,aachen-hf,f11_nyha,nyha,1.0
gissi-hf,aachen-hf,f6_lalt,alt,0.6666666666666667
gissi-hf,aachen-hf,f4_daltace,ace,0.75
gissi-hf,aachen-hf,f4_daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,f3_colehdl,hdlc,1.0
gissi-hf,aachen-hf,f14_pesoatt,weight,1.0
gissi-hf,aachen-hf,f99_pesoatt,weight,1.0
gissi-hf,aachen-hf,f11_dosaltbb,bb,0.75
gissi-hf,aachen-hf,f11_dosaltbb,bbdose,0.6666666666666667
gissi-hf,aachen-hf,f11_dosaltbb,bb_dd,0.888888888888889
gissi-hf,aachen-hf,f12_trigli,triglyceride,1.0
gissi-hf,aachen-hf,f13_pas,sbp,1.0
gissi-hf,aachen-hf,f99_nyha,nyha,1.0
gissi-hf,aachen-hf,f11_edemperi,edema,1.0
gissi-hf,aachen-hf,valfe,lvef,1.0
gissi-hf,aachen-hf,f10_daltace,ace,0.75
gissi-hf,aachen-hf,f10_daltace,ace_dd,0.888888888888889
gissi-hf,aachen-hf,f4_lalt,alt,0.6666666666666667
gissi-hf,aachen-hf,f13_flutter,atrialfibrillation,1.0
gissi-hf,aachen-hf,f5_colehdl,hdlc,1.0
gissi-hf,aachen-hf,v2_hstnt,hstnt,0.888888888888889
gissi-hf,aachen-hf,f8_ast,ast,0.888888888888889
gissi-hf,aachen-hf,f6_flutter,atrialfibrillation,1.0
gissi-hf,aachen-hf,f14_edemperi,edema,1.0
gissi-hf,aachen-hf,desaltac,ace,0.875
gissi-hf,aachen-hf,desaltac,ace_dd,0.75
gissi-hf,aachen-hf,f12_ualt,alt,0.6666666666666667
gissi-hf,aachen-hf,f13_nyha,nyha,1.0
gissi-hf,aachen-hf,f8_hbglico,hba1c,1.0
gissi-hf,aachen-hf,trigli,triglyceride,1.0
gissi-hf,aachen-hf,f13_altrobb,bb,0.75
gissi-hf,aachen-hf,f13_altrobb,bbdose,0.75
gissi-hf,aachen-hf,f13_altrobb,bb_dd,0.75
gissi-hf,aachen-hf,f8_dosaltbb,bb,0.75
gissi-hf,aachen-hf,f8_dosaltbb,bbdose,0.6666666666666667
gissi-hf,aachen-hf,f8_dosaltbb,bb_dd,0.888888888888889
time-chf,aachen-hf,v18spiro,mra_dd,0.75
time-chf,aachen-hf,v18spiro,mra,1.0
time-chf,aachen-hf,v18spiro,mradose,0.75
time-chf,aachen-hf,afib_bl,atrialfibrillation,0.75
time-chf,aachen-hf,hist_mi,historyofmyocardialinfarction,1.0
time-chf,aachen-hf,egfr_ckd_1,egfr,1.0
time-chf,aachen-hf,cysc_v12,cysc,1.0
time-chf,aachen-hf,spiroat_v12,mra_dd,0.75
time-chf,aachen-hf,spiroat_v12,mra,1.0
time-chf,aachen-hf,spiroat_v12,mradose,0.75
time-chf,aachen-hf,edema18,edema,1.0
time-chf,aachen-hf,bb_at_v3,bb,1.0
time-chf,aachen-hf,bb_at_v3,bbdose,0.75
time-chf,aachen-hf,bb_at_v3,bb_dd,0.75
time-chf,aachen-hf,bnp1_reached,nt.pro.bnp,0.75
time-chf,aachen-hf,loop_at_v12,diuretics_dd,0.75
time-chf,aachen-hf,loop_at_v12,diuretics,1.0
time-chf,aachen-hf,loop_at_v12,loopdose,0.75
time-chf,aachen-hf,bbadjbl,bb,0.75
time-chf,aachen-hf,bbadjbl,bbdose,0.75
time-chf,aachen-hf,bbadjbl,bb_dd,0.75
time-chf,aachen-hf,loop_dose_v3,diuretics_dd,0.6666666666666667
time-chf,aachen-hf,loop_dose_v3,diuretics,0.75
time-chf,aachen-hf,loop_dose_v3,loopdose,1.0
time-chf,aachen-hf,ep_hosp_all,fu_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_all,ep_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_all,time_from_last_hosp,0.75
time-chf,aachen-hf,ep_hosp_all,fu_hosp_hf_2,0.75
time-chf,aachen-hf,all_cause_death_hfhosp,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,all_cause_death_hfhosp,ep_hosp_hf,0.875
time-chf,aachen-hf,all_cause_death_hfhosp,time_from_last_hosp,0.75
time-chf,aachen-hf,all_cause_death_hfhosp,fu_hosp_hf_2,0.75
time-chf,aachen-hf,@6mwt_distance,x6.min.gehtest,1.0
time-chf,aachen-hf,loop_at_v18,diuretics_dd,0.75
time-chf,aachen-hf,loop_at_v18,diuretics,1.0
time-chf,aachen-hf,loop_at_v18,loopdose,0.75
time-chf,aachen-hf,dcm,dcm.hf,1.0
time-chf,aachen-hf,firstmanifest,hf.first.diagnosed,0.75
time-chf,aachen-hf,firstmanifest,lvef_cat,0.75
time-chf,aachen-hf,v1bb,bb,0.75
time-chf,aachen-hf,v1bb,bbdose,0.75
time-chf,aachen-hf,v1bb,bb_dd,0.75
time-chf,aachen-hf,fu_hf_v12,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v12,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v12,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hf_v12,fu_hosp_hf_2,0.75
time-chf,aachen-hf,hscrp_v6,hscrp,1.0
time-chf,aachen-hf,weight,weight,1.0
time-chf,aachen-hf,loop_dose_v18,diuretics_dd,0.6666666666666667
time-chf,aachen-hf,loop_dose_v18,diuretics,0.75
time-chf,aachen-hf,loop_dose_v18,loopdose,1.0
time-chf,aachen-hf,creatinine,creatinine,0.888888888888889
time-chf,aachen-hf,v6bb,bb,0.75
time-chf,aachen-hf,v6bb,bbdose,0.75
time-chf,aachen-hf,v6bb,bb_dd,0.75
time-chf,aachen-hf,recurr_stroke,historyofstroke,0.75
time-chf,aachen-hf,height,height,1.0
time-chf,aachen-hf,orthopnea,orthopnea,0.75
time-chf,aachen-hf,bbadj1,bb,0.75
time-chf,aachen-hf,bbadj1,bbdose,0.75
time-chf,aachen-hf,bbadj1,bb_dd,0.75
time-chf,aachen-hf,weight6,weight,1.0
time-chf,aachen-hf,il6_v3,il6,1.0
time-chf,aachen-hf,nyha18_class,nyha,1.0
time-chf,aachen-hf,v6spiro,mra_dd,0.75
time-chf,aachen-hf,v6spiro,mra,1.0
time-chf,aachen-hf,v6spiro,mradose,0.75
time-chf,aachen-hf,loop_dose_v12,diuretics_dd,0.6666666666666667
time-chf,aachen-hf,loop_dose_v12,diuretics,0.75
time-chf,aachen-hf,loop_dose_v12,loopdose,1.0
time-chf,aachen-hf,edemahist18,edema,0.75
time-chf,aachen-hf,bb_at_v12,bb,1.0
time-chf,aachen-hf,bb_at_v12,bbdose,0.75
time-chf,aachen-hf,bb_at_v12,bb_dd,0.75
time-chf,aachen-hf,hstnt_bl,hstnt,0.888888888888889
time-chf,aachen-hf,loop_at_v6,diuretics_dd,0.75
time-chf,aachen-hf,loop_at_v6,diuretics,1.0
time-chf,aachen-hf,loop_at_v6,loopdose,0.75
time-chf,aachen-hf,loop_atv3,diuretics_dd,0.75
time-chf,aachen-hf,loop_atv3,diuretics,1.0
time-chf,aachen-hf,loop_atv3,loopdose,0.75
time-chf,aachen-hf,hdl,hdlc,0.888888888888889
time-chf,aachen-hf,ace_at_v3,ace,0.75
time-chf,aachen-hf,ace_at_v3,ace_dd,0.75
time-chf,aachen-hf,fu_hosp_card,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu_hosp_card,ep_hosp_hf,0.75
time-chf,aachen-hf,fu_hosp_card,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hosp_card,fu_hosp_hf_2,0.75
time-chf,aachen-hf,fu_hf_v1,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v1,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v1,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hf_v1,fu_hosp_hf_2,0.75
time-chf,aachen-hf,fu_hf_v18,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v18,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v18,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hf_v18,fu_hosp_hf_2,0.75
time-chf,aachen-hf,orthopnea3,orthopnea,0.75
time-chf,aachen-hf,il6_v18,il6,1.0
time-chf,aachen-hf,paod01,peripheralarterydisease,1.0
time-chf,aachen-hf,weight18,weight,1.0
time-chf,aachen-hf,bnp3_reached,nt.pro.bnp,0.75
time-chf,aachen-hf,fatigue18,fatigue,1.0
time-chf,aachen-hf,blspiro,mra_dd,0.75
time-chf,aachen-hf,blspiro,mra,0.75
time-chf,aachen-hf,blspiro,mradose,0.75
time-chf,aachen-hf,rasdose_bl,rasdose,1.0
time-chf,aachen-hf,doseacev12,ace,0.75
time-chf,aachen-hf,doseacev12,ace_dd,0.6666666666666667
time-chf,aachen-hf,fu_hosp_hf,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hosp_hf,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hosp_hf,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hosp_hf,fu_hosp_hf_2,0.75
time-chf,aachen-hf,ace_at_v12,ace,0.75
time-chf,aachen-hf,ace_at_v12,ace_dd,0.75
time-chf,aachen-hf,v126mwtdistance,x6.min.gehtest,1.0
time-chf,aachen-hf,edema6,edema,1.0
time-chf,aachen-hf,orthopnea1_01,orthopnea,0.75
time-chf,aachen-hf,edema1,edema,1.0
time-chf,aachen-hf,rasdose_v1,rasdose,1.0
time-chf,aachen-hf,egfr_ckd_18,egfr,1.0
time-chf,aachen-hf,ace_at_v6,ace,0.75
time-chf,aachen-hf,ace_at_v6,ace_dd,0.75
time-chf,aachen-hf,blace,ace,1.0
time-chf,aachen-hf,blace,ace_dd,0.75
time-chf,aachen-hf,ast,ast,1.0
time-chf,aachen-hf,il6_v1,il6,1.0
time-chf,aachen-hf,crea1,creatinine,0.888888888888889
time-chf,aachen-hf,afib_12,atrialfibrillation,0.75
time-chf,aachen-hf,fu__v6,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu__v6,ep_hosp_hf,0.75
time-chf,aachen-hf,fu__v6,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu__v6,fu_hosp_hf_2,0.75
time-chf,aachen-hf,weight3,weight,1.0
time-chf,aachen-hf,nbnp,nt.pro.bnp,1.0
time-chf,aachen-hf,kidney_disease,ckd,1.0
time-chf,aachen-hf,nyha3_class,nyha,1.0
time-chf,aachen-hf,hyperchol,hypercholesterolemia,1.0
time-chf,aachen-hf,bbadj12,bb,0.75
time-chf,aachen-hf,bbadj12,bbdose,0.75
time-chf,aachen-hf,bbadj12,bb_dd,0.75
time-chf,aachen-hf,patientid,patientid,1.0
time-chf,aachen-hf,dosebbv1,bb,0.75
time-chf,aachen-hf,dosebbv1,bbdose,1.0
time-chf,aachen-hf,dosebbv1,bb_dd,0.6666666666666667
time-chf,aachen-hf,afib_18,atrialfibrillation,0.75
time-chf,aachen-hf,ras_at_v6,rasdose,0.75
time-chf,aachen-hf,fatigue12,fatigue,1.0
time-chf,aachen-hf,ep_hosp_hf,fu_hosp_hf,0.8125000000000001
time-chf,aachen-hf,ep_hosp_hf,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,ep_hosp_hf,time_from_last_hosp,0.75
time-chf,aachen-hf,ep_hosp_hf,fu_hosp_hf_2,0.75
time-chf,aachen-hf,hstnt_v12,hstnt,0.888888888888889
time-chf,aachen-hf,egfr_ckd_bl,egfr,1.0
time-chf,aachen-hf,v3ace,ace,1.0
time-chf,aachen-hf,v3ace,ace_dd,0.75
time-chf,aachen-hf,edemahist12,edema,0.75
time-chf,aachen-hf,number_events_all_hosp,fu_hosp_hf,0.75
time-chf,aachen-hf,number_events_all_hosp,ep_hosp_hf,0.75
time-chf,aachen-hf,number_events_all_hosp,time_from_last_hosp,0.75
time-chf,aachen-hf,number_events_all_hosp,fu_hosp_hf_2,0.75
time-chf,aachen-hf,hscrp_v18,hscrp,1.0
time-chf,aachen-hf,orthopnea3_01,orthopnea,0.75
time-chf,aachen-hf,causeofheartfailure,hf.first.diagnosed,0.75
time-chf,aachen-hf,causeofheartfailure,lvef_cat,0.75
time-chf,aachen-hf,dmyear,diabetes,0.75
time-chf,aachen-hf,urea_v18,urea,0.888888888888889
time-chf,aachen-hf,aceadjbl,ace,0.75
time-chf,aachen-hf,aceadjbl,ace_dd,0.75
time-chf,aachen-hf,fu_hf_v6,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v6,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v6,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hf_v6,fu_hosp_hf_2,0.75
time-chf,aachen-hf,v186mwtdistance,x6.min.gehtest,1.0
time-chf,aachen-hf,spiroat_v1,mra_dd,0.75
time-chf,aachen-hf,spiroat_v1,mra,1.0
time-chf,aachen-hf,spiroat_v1,mradose,0.75
time-chf,aachen-hf,doseacev3,ace,0.75
time-chf,aachen-hf,doseacev3,ace_dd,0.6666666666666667
time-chf,aachen-hf,edemahist3,edema,0.75
time-chf,aachen-hf,aceadj12,ace,0.75
time-chf,aachen-hf,aceadj12,ace_dd,0.75
time-chf,aachen-hf,spiroat_v6,mra_dd,0.75
time-chf,aachen-hf,spiroat_v6,mra,1.0
time-chf,aachen-hf,spiroat_v6,mradose,0.75
time-chf,aachen-hf,ace_at_bl,ace,0.75
time-chf,aachen-hf,ace_at_bl,ace_dd,0.75
time-chf,aachen-hf,gdf15_v3,gdf15,1.0
time-chf,aachen-hf,cysc_v18,cysc,1.0
time-chf,aachen-hf,datemiyear,historyofmyocardialinfarction,0.75
time-chf,aachen-hf,bnp12,nt.pro.bnp,1.0
time-chf,aachen-hf,crpsensitive,hscrp,1.0
time-chf,aachen-hf,fatigue6,fatigue,1.0
time-chf,aachen-hf,ras_at_v3,rasdose,0.75
time-chf,aachen-hf,fatigue3,fatigue,1.0
time-chf,aachen-hf,loop_at_bl,diuretics_dd,0.75
time-chf,aachen-hf,loop_at_bl,diuretics,1.0
time-chf,aachen-hf,loop_at_bl,loopdose,0.75
time-chf,aachen-hf,bb_at_bl,bb,1.0
time-chf,aachen-hf,bb_at_bl,bbdose,0.75
time-chf,aachen-hf,bb_at_bl,bb_dd,0.75
time-chf,aachen-hf,blbb,bb,0.75
time-chf,aachen-hf,blbb,bbdose,0.75
time-chf,aachen-hf,blbb,bb_dd,0.75
time-chf,aachen-hf,fu_hosp_cv,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu_hosp_cv,ep_hosp_hf,0.75
time-chf,aachen-hf,fu_hosp_cv,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hosp_cv,fu_hosp_hf_2,0.75
time-chf,aachen-hf,bnp6,nt.pro.bnp,1.0
time-chf,aachen-hf,stroke01,historyofstroke,1.0
time-chf,aachen-hf,gdf15_v18,gdf15,1.0
time-chf,aachen-hf,paod,peripheralarterydisease,0.75
time-chf,aachen-hf,fu__v1,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu__v1,ep_hosp_hf,0.75
time-chf,aachen-hf,fu__v1,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu__v1,fu_hosp_hf_2,0.75
time-chf,aachen-hf,fu__v18,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu__v18,ep_hosp_hf,0.75
time-chf,aachen-hf,fu__v18,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu__v18,fu_hosp_hf_2,0.75
time-chf,aachen-hf,egfr_ckd_3,egfr,1.0
time-chf,aachen-hf,v3bb,bb,0.75
time-chf,aachen-hf,v3bb,bbdose,0.75
time-chf,aachen-hf,v3bb,bb_dd,0.75
time-chf,aachen-hf,doseacebl,ace,0.75
time-chf,aachen-hf,doseacebl,ace_dd,0.6666666666666667
time-chf,aachen-hf,copd01,historycopd,1.0
time-chf,aachen-hf,ep_hosp_cv,fu_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_cv,ep_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_cv,time_from_last_hosp,0.75
time-chf,aachen-hf,ep_hosp_cv,fu_hosp_hf_2,0.75
time-chf,aachen-hf,nyha1_class,nyha,1.0
time-chf,aachen-hf,v18bb,bb,0.75
time-chf,aachen-hf,v18bb,bbdose,0.75
time-chf,aachen-hf,v18bb,bb_dd,0.75
time-chf,aachen-hf,bnp18_reached,nt.pro.bnp,0.75
time-chf,aachen-hf,ep_hosp_card,fu_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_card,ep_hosp_hf,0.75
time-chf,aachen-hf,ep_hosp_card,time_from_last_hosp,0.75
time-chf,aachen-hf,ep_hosp_card,fu_hosp_hf_2,0.75
time-chf,aachen-hf,spiroat_bl,mra_dd,0.75
time-chf,aachen-hf,spiroat_bl,mra,1.0
time-chf,aachen-hf,spiroat_bl,mradose,0.75
time-chf,aachen-hf,fu_hosp_ep,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu_hosp_ep,ep_hosp_hf,0.75
time-chf,aachen-hf,fu_hosp_ep,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hosp_ep,fu_hosp_hf_2,0.75
time-chf,aachen-hf,v1ace,ace,1.0
time-chf,aachen-hf,v1ace,ace_dd,0.75
time-chf,aachen-hf,bbadj3,bb,0.75
time-chf,aachen-hf,bbadj3,bbdose,0.75
time-chf,aachen-hf,bbadj3,bb_dd,0.75
time-chf,aachen-hf,gender,sex,1.0
time-chf,aachen-hf,fu__v3,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu__v3,ep_hosp_hf,0.75
time-chf,aachen-hf,fu__v3,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu__v3,fu_hosp_hf_2,0.75
time-chf,aachen-hf,orthopnea6_01,orthopnea,0.75
time-chf,aachen-hf,stroke,historyofstroke,1.0
time-chf,aachen-hf,rasdose_v3,rasdose,1.0
time-chf,aachen-hf,v1spiro,mra_dd,0.75
time-chf,aachen-hf,v1spiro,mra,1.0
time-chf,aachen-hf,v1spiro,mradose,0.75
time-chf,aachen-hf,fu_hf_v3,fu_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v3,ep_hosp_hf,0.8333333333333334
time-chf,aachen-hf,fu_hf_v3,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu_hf_v3,fu_hosp_hf_2,0.75
time-chf,aachen-hf,cysc_bl,cysc,1.0
time-chf,aachen-hf,cysc_v1,cysc,1.0
time-chf,aachen-hf,dosebbv18,bb,0.75
time-chf,aachen-hf,dosebbv18,bbdose,1.0
time-chf,aachen-hf,dosebbv18,bb_dd,0.6666666666666667
time-chf,aachen-hf,hypertensionyear,hypertension,0.75
time-chf,aachen-hf,loop_dose_v6,diuretics_dd,0.6666666666666667
time-chf,aachen-hf,loop_dose_v6,diuretics,0.75
time-chf,aachen-hf,loop_dose_v6,loopdose,1.0
time-chf,aachen-hf,v3spiro,mra_dd,0.75
time-chf,aachen-hf,v3spiro,mra,1.0
time-chf,aachen-hf,v3spiro,mradose,0.75
time-chf,aachen-hf,urea_v1,urea,0.888888888888889
time-chf,aachen-hf,ace_at_v1,ace,0.75
time-chf,aachen-hf,ace_at_v1,ace_dd,0.75
time-chf,aachen-hf,orthopnea_01,orthopnea,0.75
time-chf,aachen-hf,dcmyear,dcm.hf,0.75
time-chf,aachen-hf,hscrp_v3,hscrp,1.0
time-chf,aachen-hf,v12ace,ace,1.0
time-chf,aachen-hf,v12ace,ace_dd,0.75
time-chf,aachen-hf,gdf15_v6,gdf15,1.0
time-chf,aachen-hf,edema12,edema,1.0
time-chf,aachen-hf,crea6,creatinine,0.888888888888889
time-chf,aachen-hf,hstnt_v1,hstnt,0.888888888888889
time-chf,aachen-hf,fatigue_01,fatigue,0.75
time-chf,aachen-hf,loop_dose_v1,diuretics_dd,0.6666666666666667
time-chf,aachen-hf,loop_dose_v1,diuretics,0.75
time-chf,aachen-hf,loop_dose_v1,loopdose,1.0
time-chf,aachen-hf,bnp1,nt.pro.bnp,1.0
time-chf,aachen-hf,datemimonth,historyofmyocardialinfarction,0.75
time-chf,aachen-hf,ef_12,lvef,1.0
time-chf,aachen-hf,urea_v6,urea,0.888888888888889
time-chf,aachen-hf,rasdose_v12,rasdose,1.0
time-chf,aachen-hf,all_cause_death_hospitalisation,fu_hosp_hf,0.75
time-chf,aachen-hf,all_cause_death_hospitalisation,ep_hosp_hf,0.75
time-chf,aachen-hf,all_cause_death_hospitalisation,time_from_last_hosp,0.75
time-chf,aachen-hf,all_cause_death_hospitalisation,fu_hosp_hf_2,0.75
time-chf,aachen-hf,egfr_ckd_12,egfr,1.0
time-chf,aachen-hf,fu__v12,fu_hosp_hf,0.7777777777777778
time-chf,aachen-hf,fu__v12,ep_hosp_hf,0.75
time-chf,aachen-hf,fu__v12,time_from_last_hosp,0.7777777777777778
time-chf,aachen-hf,fu__v12,fu_hosp_hf_2,0.75
time-chf,aachen-hf,spiroat_v3,mra_dd,0.75
time-chf,aachen-hf,spiroat_v3,mra,1.0
time-chf,aachen-hf,spiroat_v3,mradose,0.75
time-chf,aachen-hf,ef_18,lvef,1.0
